"pers.id"	"rate.id"	"eval.id"	"eval.1"	"eval.2"	"eval.3"	"eval.4"	"eval.5"	"eval.6"	"eval.7"	"eval.8"	"eval.9"	"eval.10"	"eval.11"	"eval.12"	"eval.13"	"eval.14"	"eval.15"	"eval.16"	"eval.17"	"eval.18"	"eval.19"	"eval.20"	"eval.21"	"eval.22"	"eval.23"
80	80	3	4	3	4	2	4	4	5	4	4	4	4	4	5	3	3	4	3	4	4	3	3	4	5
80	80	4	5	4	4	4	2	4	4	3	4	4	4	5	4	4	3	5	4	5	4	4	5	5	4
80	80	5	5	4	4	5	5	3	4	3	3	5	4	3	3	4	3	3	4	3	4	4	5	4	2
80	280	1	5	5	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	5	5	5	4
80	280	2	4	5	3	4	5	2	4	4	4	4	4	5	3	5	4	4	4	4	5	4	5	4	4
80	280	3	4	5	4	4	5	4	4	5	5	5	4	5	4	3	4	5	4	5	5	4	4	5	4
80	280	4	5	4	4	5	4	4	4	5	4	4	4	4	5	4	4	4	4	3	4	3	4	4	4
80	280	5	4	4	3	3	5	4	3	4	4	3	5	5	5	4	3	4	4	5	3	4	5	5	4
81	81	1	4	3	4	1	3	3	3	3	3	4	4	3	4	3	4	3	1	3	5	4	5	4	3
81	81	2	4	3	4	4	3	3	3	4	3	3	1	4	3	4	3	3	3	3	4	2	4	3	5
81	81	3	4	4	3	3	3	3	3	3	4	3	2	4	4	4	3	4	4	3	4	4	3	3	3
81	81	4	4	4	3	4	3	4	2	3	3	2	3	4	4	3	2	4	4	3	5	3	4	4	2
81	81	5	4	4	3	3	4	4	3	3	3	3	3	5	3	4	4	4	4	4	3	3	3	5	3
81	281	1	3	4	3	3	3	1	4	3	3	2	1	3	3	3	2	3	1	2	2	3	3	3	3
81	281	2	2	2	4	4	2	1	3	2	2	3	3	4	3	3	3	4	1	1	4	2	3	1	3
81	281	3	3	3	3	3	2	2	3	1	3	3	3	3	3	3	1	3	3	3	3	3	3	4	3
81	281	4	3	2	2	3	2	1	4	2	1	2	2	3	3	3	2	2	2	3	3	3	3	4	1
81	281	5	3	2	3	2	3	3	3	2	3	2	3	4	1	3	3	2	2	3	1	3	3	2	3
82	82	1	4	5	4	3	4	4	4	3	4	3	4	3	4	2	4	4	5	4	4	3	4	4	3
82	82	2	3	4	1	4	4	1	4	4	4	3	4	5	5	3	4	5	3	3	4	4	4	5	4
82	82	3	4	4	4	4	5	4	5	3	4	4	4	4	4	3	4	4	4	4	4	4	3	3	4
82	82	4	3	3	4	3	5	3	4	4	3	4	4	5	5	2	4	4	3	3	4	4	4	4	4
82	82	5	4	4	4	4	3	4	4	4	3	4	3	4	5	3	4	4	3	4	5	4	3	4	4
82	282	1	5	4	4	5	5	4	4	5	5	5	4	5	5	5	3	5	4	4	5	5	5	5	4
82	282	2	5	5	5	5	4	4	4	5	4	5	5	5	5	5	4	4	5	4	4	5	5	5	5
82	282	3	5	4	4	5	5	4	4	5	5	5	4	5	4	5	4	5	4	5	4	5	5	4	5
82	282	4	5	5	4	4	5	5	5	3	5	5	5	5	4	5	4	5	5	4	5	5	5	4	5
82	282	5	5	5	5	5	5	4	5	4	5	5	4	5	5	5	5	5	4	4	5	5	4	4	5
83	83	1	3	3	3	3	5	3	3	3	4	3	3	4	4	3	3	3	3	3	4	4	4	4	4
83	83	2	4	4	3	3	4	4	2	4	3	3	3	5	4	4	3	3	3	3	3	3	2	4	3
83	83	3	4	3	3	3	3	4	3	3	3	4	3	5	5	4	3	5	3	4	4	5	4	4	2
83	83	4	4	5	3	4	5	2	3	3	4	4	3	5	4	4	4	3	5	3	4	5	4	3	4
83	83	5	4	3	3	3	4	2	3	4	3	5	4	3	4	4	3	4	2	3	4	3	2	4	4
83	283	1	3	3	3	3	3	2	3	4	3	3	3	3	3	4	3	3	3	3	4	3	4	5	3
83	283	2	4	4	3	3	4	3	3	3	2	4	3	4	3	4	3	3	3	3	3	5	3	4	2
83	283	3	4	3	4	4	3	3	4	3	4	3	4	4	3	3	4	4	2	4	5	3	3	3	2
83	283	4	3	3	4	4	3	4	2	3	3	3	3	4	4	3	4	4	4	3	3	3	3	4	3
83	283	5	3	3	4	4	3	2	3	4	3	3	4	3	3	5	3	3	3	3	4	4	4	5	4
84	84	1	3	4	5	4	4	3	3	4	4	3	4	5	4	4	3	5	3	5	4	5	4	4	4
84	84	2	5	3	4	4	4	4	4	4	4	4	4	4	3	4	4	5	4	4	5	5	5	4	5
84	84	3	3	5	4	5	4	3	4	4	4	3	4	5	4	4	4	4	5	4	3	3	4	4	4
84	84	4	4	4	3	4	4	3	4	3	3	3	3	5	4	4	4	4	4	4	4	4	4	4	3
84	84	5	4	4	5	4	4	3	4	4	4	4	3	5	5	4	4	5	3	3	4	4	4	4	4
84	284	1	3	3	3	4	2	2	5	4	3	3	4	3	2	4	3	4	1	4	5	4	4	4	4
84	284	2	4	4	4	3	3	3	4	4	4	4	4	3	3	3	4	4	3	3	5	4	4	3	4
84	284	3	4	5	4	4	4	3	3	3	3	3	3	4	5	4	3	4	3	3	5	4	4	3	3
84	284	4	4	4	3	4	4	3	4	4	4	4	4	5	3	3	3	4	3	4	4	3	4	4	3
84	284	5	4	3	4	3	3	4	5	4	4	4	5	4	4	3	3	5	4	3	4	4	4	5	4
85	85	1	5	5	5	4	4	4	5	4	4	5	5	5	5	5	4	5	5	4	5	5	5	5	4
85	85	2	5	5	5	5	5	4	5	5	4	4	5	5	4	5	4	5	4	4	4	5	5	5	5
85	85	3	5	5	5	5	4	3	4	5	5	3	5	5	5	5	4	5	3	5	5	5	5	5	5
85	85	4	4	5	5	4	5	5	5	5	4	4	5	5	5	5	5	5	4	4	5	5	5	5	4
85	85	5	4	5	5	5	4	5	5	5	4	4	5	5	5	4	3	5	5	5	5	5	4	5	4
85	285	1	5	5	5	4	4	5	5	4	4	4	5	5	5	5	4	5	4	5	5	5	4	5	5
85	285	2	5	5	4	5	4	4	5	5	4	5	5	5	5	5	4	5	4	5	5	4	5	5	5
85	285	3	5	5	4	5	5	4	5	5	4	4	4	5	5	5	4	5	5	5	5	5	5	5	5
85	285	4	5	5	5	5	5	3	5	5	5	4	5	5	5	4	5	5	4	5	5	5	5	5	5
85	285	5	5	5	5	5	5	4	5	5	5	5	4	5	5	5	5	5	5	4	5	5	5	5	4
86	86	1	3	4	3	4	4	3	3	1	1	3	3	3	3	4	3	4	3	3	4	4	3	3	2
86	86	2	2	4	3	4	3	2	3	4	4	2	3	4	3	3	3	3	3	3	3	2	5	4	4
86	86	3	2	4	2	3	4	4	3	3	3	4	3	5	4	3	3	4	3	4	4	4	3	4	4
86	86	4	4	4	4	3	4	3	4	1	3	3	4	4	4	5	3	2	3	3	4	4	4	3	4
86	86	5	4	4	2	4	3	3	4	3	5	4	4	5	4	4	3	4	3	1	4	4	4	4	3
86	286	1	3	3	3	3	2	3	3	3	3	3	4	3	3	4	3	1	2	3	3	2	4	3	2
86	286	2	4	3	3	3	4	2	4	4	3	2	4	4	3	2	1	3	3	3	3	3	4	4	2
86	286	3	3	3	1	1	3	3	2	3	3	4	3	3	3	4	3	4	2	2	2	3	3	4	4
86	286	4	2	3	4	1	2	1	3	3	2	3	3	5	2	2	2	3	3	2	4	2	3	4	3
86	286	5	3	3	3	2	2	2	4	3	3	1	4	3	3	3	1	3	3	3	3	3	2	4	3
87	87	1	5	5	4	4	5	4	5	4	5	5	4	5	4	5	4	5	4	4	5	4	5	5	4
87	87	2	5	5	4	4	4	4	5	4	4	3	5	5	4	4	4	5	5	4	4	5	5	4	5
87	87	3	4	5	3	4	4	4	4	5	3	4	5	4	5	4	3	4	4	4	4	5	5	3	5
87	87	4	5	5	5	5	4	3	5	5	4	4	5	5	5	4	4	5	5	3	5	4	4	5	3
87	87	5	4	4	4	5	4	4	4	4	4	5	4	4	4	5	4	3	3	5	4	5	4	4	4
87	287	1	5	4	3	4	5	3	4	4	4	3	4	4	4	5	3	4	4	4	5	4	3	4	4
87	287	2	4	4	4	3	4	3	3	3	4	2	3	4	5	4	4	4	4	4	4	4	5	4	4
87	287	3	4	3	4	4	4	4	4	3	4	3	3	5	4	4	4	4	3	4	5	4	4	4	4
87	287	4	4	4	2	5	3	5	4	3	4	4	3	4	5	3	3	4	3	4	5	3	3	5	5
87	287	5	4	4	3	4	4	3	5	5	3	2	4	4	4	3	4	4	4	5	4	3	4	4	5
88	88	1	3	2	4	3	3	1	3	1	3	2	3	3	3	4	2	3	1	2	3	3	2	3	3
88	88	2	3	4	3	1	3	3	3	3	2	4	2	3	4	3	2	3	2	3	3	3	3	3	1
88	88	3	4	3	2	1	3	2	3	3	3	3	2	3	3	3	2	4	3	3	3	3	4	3	2
88	88	4	4	4	3	3	3	3	2	3	1	3	2	3	4	4	3	3	1	3	2	3	3	3	2
88	88	5	3	3	3	2	3	3	3	3	1	2	2	4	3	3	3	3	3	2	3	3	3	4	1
88	288	1	4	3	3	3	3	2	3	1	1	1	2	3	3	2	3	3	1	3	2	2	4	4	3
88	288	2	3	2	4	3	3	3	1	4	2	2	1	3	2	3	3	3	1	2	1	1	2	2	2
88	288	3	3	3	3	1	1	1	3	3	2	2	1	2	3	1	2	3	2	1	2	1	1	4	1
88	288	4	4	3	1	3	2	1	2	2	2	1	3	3	1	3	1	1	1	1	2	3	3	3	2
88	288	5	3	3	1	3	1	1	2	1	1	1	3	3	2	3	1	2	3	1	3	2	2	3	1
89	89	1	3	4	4	3	3	3	4	2	3	2	4	4	4	2	1	4	3	3	4	2	3	4	3
89	89	2	3	4	4	3	3	4	3	2	2	3	3	3	3	2	3	4	2	2	2	3	4	3	2
89	89	3	4	3	3	3	3	2	3	4	3	3	3	4	4	3	3	3	3	3	2	3	4	3	2
89	89	4	3	4	3	3	4	2	3	4	2	3	1	3	3	3	2	3	4	4	2	3	4	3	3
89	89	5	3	3	3	4	4	2	3	4	3	4	3	4	4	3	4	3	4	2	3	4	2	4	2
89	289	1	4	3	3	3	3	2	2	1	3	2	3	2	3	3	3	2	4	3	3	3	3	4	2
89	289	2	2	1	3	3	1	1	3	2	3	1	2	3	4	4	2	4	2	2	2	2	3	4	2
89	289	3	3	3	2	2	2	2	3	1	1	1	3	3	1	2	1	3	3	3	3	2	2	2	2
89	289	4	3	3	2	3	4	1	3	4	1	2	2	4	1	4	3	2	1	4	3	3	4	2	2
89	289	5	3	3	2	1	3	3	3	3	3	2	2	3	2	2	2	2	3	1	3	2	3	4	2
90	90	1	5	5	5	5	4	3	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4
90	90	2	5	5	5	5	5	5	5	5	4	4	4	5	5	5	5	5	4	4	5	5	4	5	4
90	90	3	5	5	5	4	5	4	5	5	5	4	5	5	5	5	5	5	4	5	5	5	5	5	5
90	90	4	5	4	5	5	5	3	5	5	5	4	5	5	5	4	4	5	5	4	5	5	5	5	4
90	90	5	5	5	5	5	5	5	5	4	5	4	5	5	5	4	5	5	5	4	5	5	4	5	5
90	290	1	5	5	5	5	5	4	5	4	4	5	5	5	4	5	4	5	5	4	5	5	5	5	4
90	290	2	5	5	4	5	5	5	5	5	4	5	5	5	5	5	3	4	4	4	4	5	5	4	5
90	290	3	5	5	4	5	5	4	5	5	5	4	5	5	4	5	4	5	5	5	5	5	4	5	4
90	290	4	4	4	4	5	5	3	4	5	4	5	4	5	5	5	5	5	4	5	5	4	4	5	4
90	290	5	5	5	5	4	5	3	4	4	4	4	5	5	5	5	5	3	4	5	5	5	5	5	5
91	91	1	5	5	5	5	5	4	5	5	5	4	5	5	5	5	5	5	4	4	5	5	5	5	4
91	91	2	5	5	5	5	5	5	5	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5
91	91	3	5	5	5	4	5	5	5	5	4	5	5	5	5	5	5	5	4	5	5	5	5	5	5
91	91	4	5	5	5	5	5	3	4	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5
91	91	5	5	4	5	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	4
91	291	1	4	4	3	4	3	3	5	4	4	3	4	4	5	5	5	5	5	5	5	5	5	5	3
91	291	2	5	5	5	4	5	4	5	5	4	5	4	4	4	4	4	5	3	5	5	4	4	5	5
91	291	3	5	4	3	4	4	4	4	5	5	5	4	4	5	5	4	5	4	4	5	4	4	5	4
91	291	4	4	4	4	4	4	4	4	5	4	5	5	5	5	5	5	5	5	2	5	5	4	4	4
91	291	5	4	5	4	5	3	4	5	4	5	5	5	5	5	5	4	5	4	5	5	5	5	4	5
92	92	1	5	5	4	4	4	3	5	4	5	5	5	5	4	5	4	5	4	5	4	4	4	5	5
92	92	2	4	3	4	4	4	4	5	5	4	4	4	5	5	5	4	5	5	3	4	4	5	5	4
92	92	3	4	4	4	4	4	4	5	5	4	3	5	5	4	5	3	5	4	4	5	4	5	5	5
92	92	4	4	4	5	4	5	3	4	4	4	5	4	5	4	5	3	4	4	5	5	4	5	5	4
92	92	5	4	4	5	5	4	3	5	4	4	3	4	5	5	4	3	5	3	4	5	4	4	5	4
92	292	1	4	4	3	4	4	3	4	5	4	4	4	5	4	5	4	4	3	3	4	4	4	4	5
92	292	2	5	4	5	4	4	3	5	5	3	4	4	5	5	4	4	4	4	4	5	4	3	4	3
92	292	3	3	3	4	5	5	3	4	3	4	3	3	5	4	4	4	4	3	4	4	3	4	4	4
92	292	4	4	3	4	4	3	4	3	4	4	3	5	4	4	4	5	4	4	4	4	4	4	3	3
92	292	5	3	5	4	3	5	4	3	4	4	3	3	4	4	5	4	4	5	4	5	4	4	5	3
93	93	1	3	3	4	3	4	2	3	3	2	3	3	3	3	3	4	3	1	4	3	4	4	3	3
93	93	2	3	3	4	3	4	2	3	3	4	4	4	4	4	2	5	4	3	3	4	3	4	3	4
93	93	3	4	4	4	3	4	4	5	4	3	3	3	4	4	4	3	4	3	3	5	3	4	4	2
93	93	4	4	4	4	3	4	3	3	3	4	3	4	4	4	4	3	4	4	4	4	4	3	3	3
93	93	5	4	3	3	2	4	4	4	2	3	3	3	4	4	4	3	3	3	3	4	4	5	4	2
93	293	1	3	4	4	5	4	3	4	3	4	3	4	3	4	2	4	4	3	3	4	5	4	4	4
93	293	2	3	4	3	3	4	3	3	3	2	3	3	4	5	3	3	4	3	3	4	4	4	4	4
93	293	3	3	4	4	4	4	2	4	3	4	3	4	4	4	4	4	4	3	2	5	4	4	4	4
93	293	4	4	3	4	4	4	3	3	4	4	3	3	4	4	3	4	3	4	3	3	4	4	5	3
93	293	5	4	4	4	3	4	4	3	4	3	3	3	5	4	5	4	4	3	4	3	4	4	4	4
94	94	1	4	3	4	4	3	4	4	3	3	4	4	5	4	3	4	3	3	4	4	3	2	4	3
94	94	2	3	4	3	4	5	4	4	3	3	3	3	4	4	4	3	4	3	4	4	3	4	5	3
94	94	3	4	4	4	4	4	3	4	4	3	4	4	4	4	4	4	4	3	3	4	3	4	3	3
94	94	4	4	4	3	1	3	4	4	2	4	3	4	4	3	3	3	4	3	3	3	4	3	3	3
94	94	5	3	3	4	4	3	4	4	3	2	4	4	4	4	4	3	4	3	4	5	4	3	4	3
94	294	1	4	5	4	5	4	3	4	2	3	3	3	5	3	3	4	4	4	5	4	4	5	4	5
94	294	2	5	5	4	5	4	3	4	3	4	3	4	4	5	4	4	4	4	4	5	3	4	4	4
94	294	3	4	5	4	4	3	4	4	4	4	5	4	4	4	4	3	4	5	4	5	4	4	5	3
94	294	4	5	3	4	5	2	3	3	4	5	3	4	5	4	5	4	5	4	4	4	4	4	4	4
94	294	5	4	3	5	3	3	4	4	5	4	4	4	4	4	4	3	4	3	4	4	4	4	4	5
95	95	1	4	4	3	3	4	2	4	4	2	3	4	4	5	3	3	2	4	3	4	4	3	4	3
95	95	2	4	2	3	3	4	4	4	4	4	3	4	4	4	4	3	2	4	4	4	4	3	4	3
95	95	3	4	4	4	4	3	2	4	4	4	4	4	4	5	4	3	4	4	4	4	4	4	4	4
95	95	4	4	3	4	3	3	4	5	4	3	3	4	4	3	3	3	4	4	3	5	4	4	4	3
95	95	5	5	4	5	4	4	3	3	3	3	4	4	4	4	5	3	2	4	4	4	3	3	4	4
95	295	1	4	5	5	3	5	4	3	4	5	3	4	5	3	5	3	3	4	4	4	4	4	3	4
95	295	2	5	3	3	4	4	4	4	3	5	3	4	4	4	4	4	4	4	4	4	3	4	4	3
95	295	3	3	4	4	4	4	3	4	3	3	3	4	4	4	4	4	3	3	3	4	4	4	4	4
95	295	4	3	3	4	4	5	3	3	4	5	4	4	4	4	4	4	4	4	3	4	4	4	4	3
95	295	5	3	4	4	4	4	3	4	4	4	2	4	4	5	4	4	4	4	4	5	4	4	4	4
96	96	1	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5
96	96	2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
96	96	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
96	96	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
96	96	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	4	4	5	5
96	296	1	5	5	4	5	5	5	5	4	5	5	4	5	4	5	5	5	5	4	5	5	3	5	5
96	296	2	5	5	5	5	4	3	5	5	5	5	5	4	5	5	5	5	5	4	5	5	5	5	5
96	296	3	5	5	4	5	5	4	5	5	5	4	5	5	5	5	5	5	4	3	5	4	5	5	5
96	296	4	5	5	5	5	5	5	5	5	4	4	5	5	5	5	4	5	5	5	5	5	5	5	5
96	296	5	5	5	4	5	5	5	5	4	5	4	5	5	4	5	5	5	5	5	5	5	5	5	4
97	97	1	3	4	4	3	3	1	5	3	4	3	3	3	3	4	2	4	4	4	4	3	5	4	4
97	97	2	3	4	4	3	3	3	4	4	4	2	4	4	4	4	3	3	3	3	4	3	3	4	1
97	97	3	4	4	3	2	4	3	4	3	2	4	4	5	3	5	4	4	3	3	5	4	4	4	3
97	97	4	4	4	3	2	3	3	3	3	5	3	4	3	4	4	3	4	4	3	4	4	4	3	4
97	97	5	1	4	4	4	3	4	4	4	4	3	4	4	5	3	4	3	3	3	5	4	4	4	3
97	297	1	4	3	4	4	2	4	4	4	4	2	3	4	3	4	4	4	4	3	4	3	3	4	2
97	297	2	4	4	4	3	3	3	4	4	3	3	4	5	4	3	3	3	3	4	4	3	4	4	4
97	297	3	3	3	5	3	4	4	4	4	1	5	3	4	3	3	3	5	4	2	4	3	3	3	4
97	297	4	4	4	3	3	4	3	4	3	2	3	3	4	3	3	2	4	2	4	5	5	4	4	2
97	297	5	3	4	4	4	4	2	3	4	4	4	4	3	4	3	3	4	4	3	3	4	2	3	2
98	98	1	5	4	4	4	4	4	5	5	5	4	4	5	4	5	4	5	5	5	5	5	4	5	5
98	98	2	5	5	4	3	5	4	5	4	5	4	4	5	5	5	5	5	5	4	5	5	4	5	5
98	98	3	4	5	5	4	4	5	5	5	4	3	5	5	4	5	4	5	4	4	5	5	4	5	5
98	98	4	5	5	4	5	5	4	5	4	5	5	5	5	5	5	4	5	5	5	5	4	5	5	4
98	98	5	5	5	5	5	5	3	4	4	4	5	4	5	5	4	5	5	5	5	5	5	5	5	5
98	298	1	5	5	5	5	5	5	5	5	5	4	5	5	4	5	4	5	5	5	5	5	5	5	5
98	298	2	4	4	5	4	5	5	4	5	4	4	4	5	5	4	4	4	4	5	5	5	5	5	4
98	298	3	5	4	4	4	5	5	5	4	5	4	5	5	5	5	4	3	4	4	5	5	4	5	5
98	298	4	5	5	5	5	5	4	5	5	5	5	5	5	4	5	5	5	3	4	5	5	4	5	5
98	298	5	4	4	5	4	4	5	5	5	4	4	4	5	5	5	3	5	4	4	5	5	5	5	5
99	99	1	5	5	4	4	5	5	5	4	5	4	5	5	4	4	5	5	4	5	5	5	5	5	5
99	99	2	5	4	4	5	5	3	5	5	5	5	4	5	5	4	3	5	4	5	5	5	5	3	4
99	99	3	5	5	5	4	5	5	4	4	5	4	5	4	4	4	4	4	5	5	5	4	5	5	4
99	99	4	5	5	5	4	5	3	4	5	5	4	4	4	4	5	4	5	4	4	5	5	5	4	4
99	99	5	5	5	5	5	5	5	4	5	5	4	5	5	5	5	5	4	4	4	4	5	5	5	5
99	299	1	4	4	5	4	4	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	4	4	5
99	299	2	5	5	5	4	4	4	5	4	5	4	5	4	5	5	4	4	5	5	5	5	5	5	5
99	299	3	5	5	4	3	4	4	4	5	4	4	5	5	4	5	4	5	5	4	5	5	5	5	5
99	299	4	5	5	4	5	4	4	5	5	5	4	5	5	5	5	4	4	4	5	5	5	5	5	5
99	299	5	4	4	5	5	5	4	4	4	5	3	3	5	5	5	4	5	4	4	5	4	5	5	5
100	100	1	4	4	5	5	4	4	4	5	4	4	3	4	5	3	3	4	4	4	5	5	4	5	3
100	100	2	5	5	4	4	4	4	3	3	4	5	5	4	5	4	5	4	4	3	4	4	4	5	4
100	100	3	4	4	3	5	5	4	5	4	4	4	4	5	5	3	4	4	5	5	4	5	5	4	3
100	100	4	4	4	4	4	5	4	5	4	5	4	4	5	4	4	4	4	5	4	5	5	4	4	4
100	100	5	3	5	5	4	4	3	5	4	5	5	4	4	5	3	4	5	4	4	5	5	4	5	5
100	300	1	4	4	4	4	5	4	5	3	4	3	5	5	5	5	4	4	4	4	3	4	4	5	4
100	300	2	4	4	5	4	4	2	4	3	5	4	4	4	4	4	4	4	5	3	5	5	4	4	4
100	300	3	4	4	4	4	4	3	4	4	5	5	3	4	5	3	5	4	4	3	4	4	5	5	4
100	300	4	4	5	4	4	3	4	4	4	2	5	5	5	3	5	5	5	4	5	5	4	4	4	4
100	300	5	5	5	5	4	4	3	5	5	3	4	3	4	5	4	5	5	4	4	5	4	4	5	4
101	101	1	4	5	5	5	5	5	5	4	5	5	5	4	5	5	4	5	5	4	5	4	5	5	5
101	101	2	5	5	5	4	5	5	5	5	3	4	5	5	5	4	5	4	4	5	4	5	5	5	5
101	101	3	5	5	5	4	4	3	4	5	4	4	5	5	4	5	4	5	5	4	5	5	5	4	5
101	101	4	4	5	5	4	5	5	5	5	4	5	4	4	5	5	4	5	4	5	5	5	5	5	4
101	101	5	5	5	5	5	5	5	5	5	5	4	5	5	4	5	4	5	4	5	5	3	5	5	5
101	301	1	4	5	4	4	5	5	5	4	4	4	4	5	4	5	4	4	4	5	5	5	5	5	5
101	301	2	5	4	5	5	4	4	5	4	5	4	4	5	5	5	5	5	4	5	5	4	5	5	4
101	301	3	5	4	5	4	5	4	5	4	4	4	4	5	5	5	4	5	5	4	5	5	5	5	4
101	301	4	5	4	5	4	5	5	3	5	4	5	5	4	3	4	5	5	4	4	4	4	4	5	3
101	301	5	5	5	4	4	5	3	4	4	5	3	4	5	4	5	4	5	4	5	5	5	5	4	4
102	102	1	3	2	1	3	3	3	2	3	3	1	2	3	1	2	3	3	3	2	5	3	3	3	2
102	102	2	3	4	3	3	3	3	3	3	3	2	2	2	4	3	2	4	3	2	3	3	3	4	2
102	102	3	3	2	3	2	3	1	3	3	3	2	3	3	3	4	3	2	3	3	3	2	3	3	3
102	102	4	4	3	1	2	3	2	4	2	3	3	3	5	3	2	3	3	3	3	3	3	3	3	3
102	102	5	3	3	3	4	3	3	3	4	1	2	2	3	4	3	3	3	2	3	4	3	4	2	1
102	302	1	4	4	3	3	4	3	3	4	5	2	3	4	4	4	3	3	4	4	4	4	4	4	4
102	302	2	4	5	3	4	4	3	4	3	2	3	3	5	4	3	3	3	4	3	4	3	5	5	3
102	302	3	4	2	3	4	4	3	4	3	3	3	4	4	4	3	4	3	3	3	4	4	4	3	4
102	302	4	2	3	4	4	4	4	4	4	3	4	3	3	4	4	4	3	3	3	3	4	3	3	4
102	302	5	3	3	3	3	3	2	4	3	4	3	3	3	4	3	4	4	3	3	5	4	4	4	3
103	103	1	3	3	3	3	4	3	4	3	4	3	3	4	4	3	4	3	3	2	4	4	3	4	3
103	103	2	3	3	4	3	3	2	3	3	3	3	4	4	3	3	4	3	3	2	4	3	4	5	4
103	103	3	4	3	3	4	4	2	3	3	4	3	3	3	3	3	3	3	3	3	4	4	3	5	3
103	103	4	4	4	4	3	4	4	4	4	4	3	3	4	3	4	2	3	3	4	1	4	4	4	3
103	103	5	3	4	3	3	4	3	3	3	3	3	1	3	4	3	3	4	3	4	3	4	4	4	3
103	303	1	3	4	4	3	2	1	3	2	3	3	4	4	3	3	3	3	3	2	3	3	4	4	3
103	303	2	4	3	3	1	2	1	4	4	3	3	3	3	4	3	3	3	2	4	3	4	3	4	4
103	303	3	2	3	2	2	4	3	3	3	2	3	2	4	3	3	2	4	4	3	4	4	1	4	3
103	303	4	1	3	4	2	5	3	3	3	3	4	4	4	2	3	4	2	3	3	3	4	4	3	2
103	303	5	4	3	4	3	3	1	4	3	3	3	4	4	4	5	2	3	2	3	3	3	4	4	2
104	104	1	3	4	4	2	2	2	3	3	3	3	3	4	2	3	3	4	2	3	3	3	3	2	3
104	104	2	3	4	3	3	4	3	3	3	2	2	2	4	2	2	3	1	3	3	2	3	3	1	3
104	104	3	2	4	3	3	3	2	4	3	2	3	3	3	1	3	3	3	2	3	3	2	4	3	3
104	104	4	2	1	2	2	3	3	2	3	3	3	3	4	3	3	3	2	1	4	3	4	2	3	3
104	104	5	4	3	3	2	3	3	4	2	2	2	3	3	3	3	3	4	3	1	3	4	2	3	3
104	304	1	3	4	3	3	3	2	3	3	3	3	2	4	4	4	3	4	3	3	3	3	3	3	1
104	304	2	4	3	2	3	2	2	3	2	2	2	4	3	3	3	2	2	3	3	4	3	3	4	1
104	304	3	3	3	1	3	1	1	3	2	1	1	2	3	2	3	2	3	3	3	3	3	4	3	2
104	304	4	2	3	3	3	4	1	2	3	2	3	3	4	2	3	2	3	2	3	3	3	3	5	3
104	304	5	4	3	2	3	3	1	3	2	2	3	2	2	4	3	1	4	1	3	4	3	3	3	2
105	105	1	4	5	4	5	5	3	4	5	5	4	4	5	5	3	4	5	3	5	5	4	5	4	4
105	105	2	3	5	5	4	5	4	5	5	5	5	4	5	5	5	4	4	5	3	5	5	5	4	4
105	105	3	4	5	4	4	5	4	5	5	4	5	5	5	5	5	4	5	4	4	4	4	5	5	5
105	105	4	5	5	5	4	4	4	4	5	4	3	5	5	5	5	5	4	4	5	5	4	5	5	4
105	105	5	5	5	5	4	5	4	4	4	5	4	4	5	3	5	4	5	4	5	4	5	5	4	5
105	305	1	4	5	4	4	5	5	5	3	3	4	4	4	4	4	4	5	5	4	5	5	5	5	4
105	305	2	5	4	5	4	4	4	4	4	4	4	3	5	4	4	4	4	4	4	5	4	5	5	5
105	305	3	5	5	4	4	4	4	5	4	4	4	3	5	5	4	3	5	4	4	4	4	5	5	3
105	305	4	5	5	4	4	5	4	5	4	4	3	4	5	5	4	5	4	4	4	4	4	4	4	4
105	305	5	4	4	3	5	4	3	4	5	4	3	4	5	4	4	4	4	3	5	5	4	4	5	4
106	106	1	3	1	1	1	3	1	2	2	1	2	2	3	2	2	3	2	3	3	1	3	3	4	2
106	106	2	3	3	3	1	1	3	3	2	2	3	1	3	1	2	3	3	1	2	3	1	2	2	1
106	106	3	1	3	2	1	2	1	1	1	1	1	3	3	2	2	2	2	1	1	3	3	2	3	1
106	106	4	2	2	1	1	3	3	1	1	2	1	2	3	2	1	2	2	2	2	1	3	2	3	3
106	106	5	2	2	3	1	3	1	2	2	3	3	3	3	1	3	3	3	3	2	1	4	3	3	1
106	306	1	1	1	3	2	2	3	2	3	1	1	2	3	2	1	1	3	2	2	3	3	2	1	3
106	306	2	2	3	2	3	2	1	2	3	1	1	2	2	3	1	2	3	1	3	4	3	3	3	2
